Item Name,Drops,Rarity,Ducats
Paris Prime Lower Limb,Axi S12 Relic,Bronze,15
Paris Prime Lower Limb,Axi T3 Relic,Bronze,15
Paris Prime Lower Limb,Axi T8 Relic,Bronze,15
Paris Prime Lower Limb,Lith B2 Relic,Bronze,15
Paris Prime Lower Limb,Lith C4 Relic,Bronze,15
Paris Prime Lower Limb,Lith K7 Relic,Bronze,15
Paris Prime Lower Limb,Lith T4 Relic,Bronze,15
Paris Prime Lower Limb,Lith T5 Relic,Bronze,15
Paris Prime Lower Limb,Lith V1 Relic,Bronze,15
Paris Prime Lower Limb,Lith V2 Relic,Bronze,15
Paris Prime Lower Limb,Lith V3 Relic,Bronze,15
Paris Prime Lower Limb,Lith Z3 Relic,Bronze,15
Paris Prime Lower Limb,Meso C9 Relic,Bronze,15
Paris Prime Lower Limb,Meso D2 Relic,Bronze,15
Paris Prime Lower Limb,Meso F1 Relic,Bronze,15
Paris Prime Lower Limb,Meso O1 Relic,Bronze,15
Paris Prime Lower Limb,Meso O2 Relic,Bronze,15
Paris Prime Lower Limb,Meso P9 Relic,Bronze,15
Paris Prime Lower Limb,Meso T2 Relic,Bronze,15
Paris Prime Lower Limb,Meso T3 Relic,Bronze,15
Paris Prime Lower Limb,Neo D3 Relic,Bronze,15
Paris Prime Lower Limb,Neo E4 Relic,Bronze,15
Paris Prime Lower Limb,Neo P1 Relic,Bronze,15
Paris Prime Lower Limb,Neo S17 Relic,Bronze,15
Paris Prime Lower Limb,Neo S2 Relic,Bronze,15
Paris Prime String,Axi O2 Relic,Bronze,15
Paris Prime String,Axi T6 Relic,Bronze,15
Paris Prime String,Lith H3 Relic,Bronze,15
Paris Prime String,Lith H4 Relic,Bronze,15
Paris Prime String,Lith H9 Relic,Bronze,15
Paris Prime String,Lith K10 Relic,Bronze,15
Paris Prime String,Lith S1 Relic,Bronze,15
Paris Prime String,Lith S3 Relic,Bronze,15
Paris Prime String,Meso A7 Relic,Bronze,15
Paris Prime String,Meso B8 Relic,Bronze,15
Paris Prime String,Meso H6 Relic,Bronze,15
Paris Prime String,Meso K2 Relic,Bronze,15
Paris Prime String,Meso M2 Relic,Bronze,15
Paris Prime String,Meso M3 Relic,Bronze,15
Paris Prime String,Meso N12 Relic,Bronze,15
Paris Prime String,Meso N9 Relic,Bronze,15
Paris Prime String,Meso S10 Relic,Bronze,15
Paris Prime String,Meso S2 Relic,Bronze,15
Paris Prime String,Neo A12 Relic,Bronze,15
Paris Prime String,Neo A5 Relic,Bronze,15
Paris Prime String,Neo B1 Relic,Bronze,15
Paris Prime String,Neo M1 Relic,Bronze,15
Paris Prime String,Neo N21 Relic,Bronze,15
Paris Prime String,Neo N3 Relic,Bronze,15
Paris Prime String,Neo N4 Relic,Bronze,15
Paris Prime String,Neo N8 Relic,Bronze,15
Paris Prime String,Neo V3 Relic,Bronze,15
Paris Prime String,Neo V5 Relic,Bronze,15
Paris Prime String,Neo Z4 Relic,Bronze,15
Paris Prime String,Neo Z6 Relic,Bronze,15
Paris Prime Upper Limb,Axi D5 Relic,Bronze,15
Paris Prime Upper Limb,Axi H4 Relic,Bronze,15
Paris Prime Upper Limb,Axi H6 Relic,Bronze,15
Paris Prime Upper Limb,Axi N3 Relic,Bronze,15
Paris Prime Upper Limb,Axi S11 Relic,Silver,45
Paris Prime Upper Limb,Lith C2 Relic,Bronze,15
Paris Prime Upper Limb,Lith C9 Relic,Bronze,15
Paris Prime Upper Limb,Lith F2 Relic,Bronze,15
Paris Prime Upper Limb,Lith G3 Relic,Bronze,15
Paris Prime Upper Limb,Lith K3 Relic,Bronze,15
Paris Prime Upper Limb,Lith N14 Relic,Silver,45
Paris Prime Upper Limb,Lith N2 Relic,Bronze,15
Paris Prime Upper Limb,Lith T12 Relic,Bronze,15
Paris Prime Upper Limb,Lith V1 Relic,Bronze,15
Paris Prime Upper Limb,Lith V2 Relic,Silver,45
Paris Prime Upper Limb,Meso B4 Relic,Bronze,15
Paris Prime Upper Limb,Meso B9 Relic,Silver,45
Paris Prime Upper Limb,Meso H2 Relic,Silver,45
Paris Prime Upper Limb,Meso I1 Relic,Bronze,15
Paris Prime Upper Limb,Meso N4 Relic,Bronze,15
Paris Prime Upper Limb,Meso P10 Relic,Silver,45
Paris Prime Upper Limb,Meso R1 Relic,Bronze,15
Paris Prime Upper Limb,Meso S1 Relic,Silver,45
Paris Prime Upper Limb,Meso T1 Relic,Silver,45
Paris Prime Upper Limb,Meso T5 Relic,Bronze,15
Paris Prime Upper Limb,Neo C4 Relic,Silver,45
Paris Prime Upper Limb,Neo D5 Relic,Bronze,15
Paris Prime Upper Limb,Neo N17 Relic,Bronze,15
Paris Prime Upper Limb,Neo P4 Relic,Bronze,15
Paris Prime Upper Limb,Neo P7 Relic,Bronze,15
Paris Prime Upper Limb,Neo S12 Relic,Bronze,15
Paris Prime Upper Limb,Neo S2 Relic,Silver,45
Phantasma Prime Barrel,Lith P8 Relic,Gold,100
Phantasma Prime Barrel,Meso P10 Relic,Gold,100
Phantasma Prime Barrel,Meso P13 Relic,Gold,100
Phantasma Prime Blueprint,Axi N10 Relic,Silver,45
Phantasma Prime Blueprint,Axi N9 Relic,Silver,45
Phantasma Prime Blueprint,Lith C11 Relic,Silver,45
Phantasma Prime Blueprint,Meso G5 Relic,Silver,45
Phantasma Prime Blueprint,Meso W5 Relic,Silver,45
Phantasma Prime Blueprint,Neo Z10 Relic,Silver,45
Phantasma Prime Receiver,Lith B10 Relic,Bronze,15
Phantasma Prime Receiver,Lith T10 Relic,Bronze,15
Phantasma Prime Receiver,Meso C8 Relic,Bronze,15
Phantasma Prime Receiver,Meso K4 Relic,Bronze,15
Phantasma Prime Receiver,Meso N14 Relic,Bronze,15
Phantasma Prime Receiver,Meso W3 Relic,Bronze,15
Phantasma Prime Receiver,Neo F3 Relic,Bronze,15
Phantasma Prime Receiver,Neo O2 Relic,Bronze,15
Phantasma Prime Stock,Axi P6 Relic,Gold,100
Phantasma Prime Stock,Lith P6 Relic,Gold,100
Phantasma Prime Stock,Meso P11 Relic,Gold,100
Phantasma Prime Stock,Meso P14 Relic,Gold,100
Phantasma Prime Stock,Neo P6 Relic,Gold,100
Protea Prime Blueprint,Lith W4 Relic,Bronze,15
Protea Prime Blueprint,Meso W4 Relic,Bronze,15
Protea Prime Chassis Blueprint,Axi P7 Relic,Gold,100
Protea Prime Chassis Blueprint,Neo P7 Relic,Gold,100
Protea Prime Neuroptics Blueprint,Axi S16 Relic,Silver,45
Protea Prime Neuroptics Blueprint,Neo P6 Relic,Silver,45
Protea Prime Systems Blueprint,Lith P9 Relic,Gold,100
Pyrana Prime Barrel,Axi A8 Relic,Bronze,15
Pyrana Prime Barrel,Axi C4 Relic,Bronze,15
Pyrana Prime Barrel,Lith L2 Relic,Bronze,15
Pyrana Prime Barrel,Lith L3 Relic,Bronze,15
Pyrana Prime Barrel,Meso E2 Relic,Bronze,15
Pyrana Prime Barrel,Meso N7 Relic,Bronze,15
Pyrana Prime Barrel,Neo A2 Relic,Bronze,15
Pyrana Prime Barrel,Neo A9 Relic,Bronze,15
Pyrana Prime Barrel,Neo V7 Relic,Bronze,15
Pyrana Prime Blueprint,Axi P1 Relic,Gold,100
Pyrana Prime Blueprint,Axi P2 Relic,Gold,100
Pyrana Prime Blueprint,Axi P3 Relic,Gold,100
Pyrana Prime Blueprint,Lith P1 Relic,Gold,100
Pyrana Prime Blueprint,Lith P2 Relic,Gold,100
Pyrana Prime Blueprint,Lith P7 Relic,Gold,100
Pyrana Prime Blueprint,Meso P1 Relic,Gold,100
Pyrana Prime Blueprint,Meso P6 Relic,Gold,100
Pyrana Prime Receiver,Axi C3 Relic,Silver,45
Pyrana Prime Receiver,Axi D3 Relic,Silver,45
Pyrana Prime Receiver,Axi K3 Relic,Silver,45
Pyrana Prime Receiver,Lith D5 Relic,Silver,45
Pyrana Prime Receiver,Neo C1 Relic,Silver,45
Pyrana Prime Receiver,Neo G2 Relic,Silver,45
Pyrana Prime Receiver,Neo Z2 Relic,Silver,45
Reaper Prime Blade,Lith M8 Relic,Silver,45
Reaper Prime Blade,Meso F2 Relic,Silver,45
Reaper Prime Blade,Neo E1 Relic,Silver,45
Reaper Prime Blueprint,Axi L1 Relic,Bronze,15
Reaper Prime Blueprint,Lith L4 Relic,Silver,45
Reaper Prime Blueprint,Neo S5 Relic,Bronze,15
Reaper Prime Handle,Lith G1 Relic,Bronze,15
Reaper Prime Handle,Meso F3 Relic,Bronze,15
Reaper Prime Handle,Meso F4 Relic,Bronze,15
Redeemer Prime Blade,Lith D5 Relic,Bronze,15
Redeemer Prime Blade,Lith L2 Relic,Bronze,15
Redeemer Prime Blade,Lith M5 Relic,Bronze,15
Redeemer Prime Blade,Lith N9 Relic,Bronze,15
Redeemer Prime Blade,Meso Z2 Relic,Bronze,15
Redeemer Prime Blade,Neo G2 Relic,Bronze,15
Redeemer Prime Blade,Neo N10 Relic,Bronze,15
Redeemer Prime Blade,Neo P1 Relic,Bronze,15
Redeemer Prime Blade,Neo S12 Relic,Bronze,15
Redeemer Prime Blade,Neo T3 Relic,Bronze,15
Redeemer Prime Blueprint,Axi G2 Relic,Silver,45
Redeemer Prime Blueprint,Axi M4 Relic,Silver,45
Redeemer Prime Blueprint,Lith B6 Relic,Silver,45
Redeemer Prime Blueprint,Lith D2 Relic,Silver,45
Redeemer Prime Blueprint,Meso B4 Relic,Silver,45
Redeemer Prime Blueprint,Meso B7 Relic,Silver,45
Redeemer Prime Blueprint,Neo C1 Relic,Silver,45
Redeemer Prime Blueprint,Neo Z4 Relic,Silver,45
Redeemer Prime Handle,Axi R2 Relic,Gold,100
Redeemer Prime Handle,Axi R3 Relic,Gold,100
Redeemer Prime Handle,Lith R1 Relic,Gold,100
Redeemer Prime Handle,Neo R3 Relic,Gold,100
Redeemer Prime Handle,Neo R4 Relic,Gold,100
Redeemer Prime Handle,Neo R5 Relic,Gold,100
Revenant Prime Blueprint,Lith R2 Relic,Gold,100
Revenant Prime Blueprint,Lith R3 Relic,Gold,100
Revenant Prime Blueprint,Lith R4 Relic,Gold,100
Revenant Prime Blueprint,Lith R5 Relic,Gold,100
Revenant Prime Blueprint,Meso R5 Relic,Gold,100
Revenant Prime Chassis Blueprint,Axi F2 Relic,Bronze,15
Revenant Prime Chassis Blueprint,Axi G12 Relic,Bronze,15
Revenant Prime Chassis Blueprint,Meso H6 Relic,Bronze,15
Revenant Prime Chassis Blueprint,Meso N13 Relic,Bronze,15
Revenant Prime Chassis Blueprint,Neo A11 Relic,Bronze,15
Revenant Prime Chassis Blueprint,Neo K5 Relic,Bronze,15
Revenant Prime Chassis Blueprint,Neo N23 Relic,Bronze,15
Revenant Prime Chassis Blueprint,Neo S17 Relic,Bronze,15
Revenant Prime Neuroptics Blueprint,Axi D5 Relic,Silver,45
Revenant Prime Neuroptics Blueprint,Lith S14 Relic,Silver,45
Revenant Prime Neuroptics Blueprint,Neo A12 Relic,Silver,45
Revenant Prime Neuroptics Blueprint,Neo Z10 Relic,Silver,45
Revenant Prime Systems Blueprint,Axi A16 Relic,Silver,45
Revenant Prime Systems Blueprint,Axi B8 Relic,Silver,45
Revenant Prime Systems Blueprint,Meso C9 Relic,Silver,45
Revenant Prime Systems Blueprint,Meso H5 Relic,Silver,45
Revenant Prime Systems Blueprint,Meso K5 Relic,Silver,45
Revenant Prime Systems Blueprint,Meso P9 Relic,Silver,45
Rhino Prime Blueprint,Axi R1 Relic,Gold,100
Rhino Prime Blueprint,Axi R4 Relic,Gold,100
Rhino Prime Blueprint,Neo R1 Relic,Gold,100
Rhino Prime Chassis Blueprint,Lith E1 Relic,Silver,45
Rhino Prime Chassis Blueprint,Meso M1 Relic,Silver,45
Rhino Prime Chassis Blueprint,Meso N6 Relic,Silver,45
Rhino Prime Neuroptics Blueprint,Lith B1 Relic,Silver,45
Rhino Prime Neuroptics Blueprint,Lith B4 Relic,Silver,45
Rhino Prime Neuroptics Blueprint,Meso S14 Relic,Silver,45
Rhino Prime Systems Blueprint,Axi S3 Relic,Bronze,15
Rhino Prime Systems Blueprint,Neo B3 Relic,Bronze,15
Rhino Prime Systems Blueprint,Neo G6 Relic,Bronze,15
Rubico Prime Barrel,Axi M1 Relic,Silver,45
Rubico Prime Barrel,Lith S8 Relic,Silver,45
Rubico Prime Barrel,Lith T6 Relic,Bronze,15
Rubico Prime Barrel,Meso Z2 Relic,Silver,45
Rubico Prime Barrel,Meso Z3 Relic,Silver,45
Rubico Prime Barrel,Neo H2 Relic,Silver,45
Rubico Prime Blueprint,Meso R1 Relic,Gold,100
Rubico Prime Blueprint,Meso R2 Relic,Gold,100
Rubico Prime Blueprint,Meso R3 Relic,Gold,100
Rubico Prime Blueprint,Meso R4 Relic,Gold,100
Rubico Prime Blueprint,Neo R2 Relic,Gold,100
Rubico Prime Receiver,Axi T5 Relic,Bronze,15
Rubico Prime Receiver,Lith A3 Relic,Bronze,15
Rubico Prime Receiver,Lith K2 Relic,Bronze,15
Rubico Prime Receiver,Lith K3 Relic,Bronze,15
Rubico Prime Receiver,Lith O1 Relic,Bronze,15
Rubico Prime Receiver,Lith W2 Relic,Bronze,15
Rubico Prime Receiver,Neo K3 Relic,Bronze,15
Rubico Prime Stock,Axi A9 Relic,Bronze,15
Rubico Prime Stock,Axi D2 Relic,Silver,45
Rubico Prime Stock,Axi L5 Relic,Bronze,15
Rubico Prime Stock,Axi P2 Relic,Silver,45
Rubico Prime Stock,Lith B5 Relic,Silver,45
Rubico Prime Stock,Lith C8 Relic,Silver,45
Rubico Prime Stock,Lith M3 Relic,Silver,45
Rubico Prime Stock,Meso E2 Relic,Silver,45
Rubico Prime Stock,Neo P1 Relic,Silver,45
Saryn Prime Blueprint,Axi N6 Relic,Silver,45
Saryn Prime Blueprint,Lith S4 Relic,Gold,100
Saryn Prime Blueprint,Lith V6 Relic,Silver,45
Saryn Prime Blueprint,Meso C3 Relic,Silver,45
Saryn Prime Blueprint,Meso S4 Relic,Gold,100
Saryn Prime Blueprint,Neo S1 Relic,Gold,100
Saryn Prime Chassis Blueprint,Meso S2 Relic,Gold,100
Saryn Prime Chassis Blueprint,Neo S10 Relic,Gold,100
Saryn Prime Chassis Blueprint,Neo S13 Relic,Gold,100
Saryn Prime Chassis Blueprint,Neo S2 Relic,Gold,100
Saryn Prime Neuroptics Blueprint,Axi V9 Relic,Bronze,15
Saryn Prime Neuroptics Blueprint,Lith A1 Relic,Silver,45
Saryn Prime Neuroptics Blueprint,Lith C5 Relic,Bronze,15
Saryn Prime Neuroptics Blueprint,Meso S5 Relic,Silver,45
Saryn Prime Neuroptics Blueprint,Meso S9 Relic,Silver,45
Saryn Prime Neuroptics Blueprint,Neo V4 Relic,Silver,45
Saryn Prime Systems Blueprint,Axi G1 Relic,Bronze,15
Saryn Prime Systems Blueprint,Axi S5 Relic,Bronze,15
Saryn Prime Systems Blueprint,Axi T1 Relic,Bronze,15
Saryn Prime Systems Blueprint,Lith H1 Relic,Bronze,15
Saryn Prime Systems Blueprint,Meso C1 Relic,Bronze,15
Saryn Prime Systems Blueprint,Meso F1 Relic,Bronze,15
Saryn Prime Systems Blueprint,Meso N4 Relic,Bronze,15
Saryn Prime Systems Blueprint,Neo N5 Relic,Bronze,15
Saryn Prime Systems Blueprint,Neo S10 Relic,Bronze,15
Saryn Prime Systems Blueprint,Neo S13 Relic,Bronze,15
Scindo Prime Blade,Axi S1 Relic,Gold,100
Scindo Prime Blade,Axi S3 Relic,Gold,100
Scindo Prime Blade,Axi S8 Relic,Gold,100
Scindo Prime Blueprint,Lith B4 Relic,Silver,45
Scindo Prime Blueprint,Lith C7 Relic,Silver,45
Scindo Prime Blueprint,Lith F1 Relic,Silver,45
Scindo Prime Handle,Meso C1 Relic,Silver,45
Scindo Prime Handle,Meso N11 Relic,Bronze,15
Scindo Prime Handle,Meso N6 Relic,Silver,45
Scourge Prime Barrel,Axi S10 Relic,Gold,100
Scourge Prime Barrel,Axi S14 Relic,Gold,100
Scourge Prime Barrel,Meso S11 Relic,Gold,100
Scourge Prime Barrel,Meso S12 Relic,Gold,100
Scourge Prime Barrel,Meso S13 Relic,Gold,100
Scourge Prime Barrel,Neo S15 Relic,Gold,100
Scourge Prime Blade,Axi A16 Relic,Bronze,15
Scourge Prime Blade,Lith R2 Relic,Bronze,15
Scourge Prime Blade,Lith R3 Relic,Bronze,15
Scourge Prime Blade,Meso A4 Relic,Bronze,15
Scourge Prime Blade,Meso N16 Relic,Bronze,15
Scourge Prime Blade,Meso V7 Relic,Bronze,15
Scourge Prime Blade,Neo C4 Relic,Bronze,15
Scourge Prime Blade,Neo M4 Relic,Bronze,15
Scourge Prime Blade,Neo N18 Relic,Bronze,15
Scourge Prime Blueprint,Axi S11 Relic,Gold,100
Scourge Prime Blueprint,Axi S12 Relic,Gold,100
Scourge Prime Blueprint,Axi S15 Relic,Gold,100
Scourge Prime Blueprint,Axi S9 Relic,Gold,100
Scourge Prime Blueprint,Lith S14 Relic,Gold,100
Scourge Prime Handle,Axi K11 Relic,Silver,45
Scourge Prime Handle,Axi T11 Relic,Silver,45
Scourge Prime Handle,Lith C9 Relic,Silver,45
Scourge Prime Handle,Meso C8 Relic,Silver,45
Scourge Prime Handle,Meso G4 Relic,Silver,45
Scourge Prime Handle,Neo K5 Relic,Silver,45
Scourge Prime Handle,Neo T6 Relic,Silver,45
Sevagoth Prime Blueprint,Neo A13 Relic,Silver,45
Sevagoth Prime Chassis Blueprint,Axi S17 Relic,Gold,100
Sevagoth Prime Neuroptics Blueprint,Meso A7 Relic,Bronze,15
Sevagoth Prime Systems Blueprint,Lith C12 Relic,Bronze,15
Shade Prime Blueprint,Axi A17 Relic,Silver,45
Shade Prime Blueprint,Axi W3 Relic,Silver,45
Shade Prime Blueprint,Meso B9 Relic,Silver,45
Shade Prime Blueprint,Meso N14 Relic,Silver,45
Shade Prime Blueprint,Neo Z11 Relic,Silver,45
Shade Prime Carapace,Axi S16 Relic,Gold,100
Shade Prime Carapace,Lith S15 Relic,Gold,100
Shade Prime Carapace,Neo S18 Relic,Gold,100
Shade Prime Cerebrum,Axi G11 Relic,Bronze,15
Shade Prime Cerebrum,Lith C12 Relic,Bronze,15
Shade Prime Cerebrum,Meso W5 Relic,Bronze,15
Shade Prime Cerebrum,Neo F2 Relic,Bronze,15
Shade Prime Cerebrum,Neo N22 Relic,Bronze,15
Shade Prime Cerebrum,Neo W1 Relic,Bronze,15
Shade Prime Systems,Axi B6 Relic,Silver,45
Shade Prime Systems,Lith A6 Relic,Silver,45
Shade Prime Systems,Meso F5 Relic,Silver,45
Shade Prime Systems,Meso P14 Relic,Silver,45
Sicarus Prime Barrel,Meso F2 Relic,Bronze,15
Sicarus Prime Barrel,Neo F1 Relic,Bronze,15
Sicarus Prime Barrel,Neo G6 Relic,Bronze,15
Sicarus Prime Blueprint,Axi E1 Relic,Bronze,15
Sicarus Prime Blueprint,Meso B10 Relic,Silver,45
Sicarus Prime Blueprint,Neo F1 Relic,Bronze,15
Sicarus Prime Receiver,Axi S2 Relic,Gold,100
Sicarus Prime Receiver,Meso S14 Relic,Gold,100
Sicarus Prime Receiver,Neo S5 Relic,Gold,100
Silva & Aegis Prime Blade,Axi C2 Relic,Silver,45
Silva & Aegis Prime Blade,Axi S6 Relic,Silver,45
Silva & Aegis Prime Blade,Meso G1 Relic,Silver,45
Silva & Aegis Prime Blade,Meso M2 Relic,Silver,45
Silva & Aegis Prime Blade,Meso O6 Relic,Silver,45
Silva & Aegis Prime Blade,Neo L1 Relic,Silver,45
Silva & Aegis Prime Blueprint,Axi V7 Relic,Silver,45
Silva & Aegis Prime Blueprint,Lith B9 Relic,Silver,45
Silva & Aegis Prime Blueprint,Lith T2 Relic,Silver,45
Silva & Aegis Prime Blueprint,Lith Z2 Relic,Silver,45
Silva & Aegis Prime Blueprint,Meso P1 Relic,Silver,45
Silva & Aegis Prime Blueprint,Meso V5 Relic,Silver,45
Silva & Aegis Prime Blueprint,Neo G3 Relic,Silver,45
Silva & Aegis Prime Guard,Lith S9 Relic,Gold,100
Silva & Aegis Prime Guard,Neo S16 Relic,Gold,100
Silva & Aegis Prime Guard,Neo S6 Relic,Gold,100
Silva & Aegis Prime Guard,Neo S7 Relic,Gold,100
Silva & Aegis Prime Guard,Neo S9 Relic,Gold,100
Silva & Aegis Prime Hilt,Lith C3 Relic,Bronze,15
Silva & Aegis Prime Hilt,Lith M3 Relic,Bronze,15
Silva & Aegis Prime Hilt,Meso B2 Relic,Bronze,15
Silva & Aegis Prime Hilt,Meso O4 Relic,Bronze,15
Silva & Aegis Prime Hilt,Neo I3 Relic,Bronze,15
Silva & Aegis Prime Hilt,Neo K1 Relic,Bronze,15
Silva & Aegis Prime Hilt,Neo V5 Relic,Bronze,15
Soma Prime Barrel,Lith M2 Relic,Bronze,15
Soma Prime Barrel,Meso D5 Relic,Bronze,15
Soma Prime Barrel,Neo S3 Relic,Bronze,15
Soma Prime Blueprint,Lith M1 Relic,Silver,45
Soma Prime Blueprint,Meso B3 Relic,Bronze,15
Soma Prime Blueprint,Neo N12 Relic,Bronze,15
Soma Prime Blueprint,Neo S1 Relic,Bronze,15
Soma Prime Receiver,Lith K4 Relic,Silver,45
Soma Prime Receiver,Lith S3 Relic,Silver,45
Soma Prime Receiver,Neo N1 Relic,Silver,45
Soma Prime Receiver,Neo N9 Relic,Silver,45
Soma Prime Stock,Axi S4 Relic,Gold,100
Soma Prime Stock,Axi S7 Relic,Gold,100
Soma Prime Stock,Lith S2 Relic,Gold,100
Soma Prime Stock,Meso S1 Relic,Gold,100
Spira Prime Blade,Axi V9 Relic,Silver,45
Spira Prime Blade,Lith S5 Relic,Gold,100
Spira Prime Blade,Meso S6 Relic,Gold,100
Spira Prime Blade,Neo S10 Relic,Silver,45
Spira Prime Blade,Neo S3 Relic,Gold,100
Spira Prime Blueprint,Lith C5 Relic,Bronze,15
Spira Prime Blueprint,Lith N2 Relic,Bronze,15
Spira Prime Blueprint,Lith V4 Relic,Bronze,15
Spira Prime Blueprint,Meso S9 Relic,Bronze,15
Spira Prime Blueprint,Meso V1 Relic,Bronze,15
Spira Prime Blueprint,Meso V3 Relic,Bronze,15
Spira Prime Blueprint,Meso V5 Relic,Bronze,15
Spira Prime Blueprint,Neo S13 Relic,Bronze,15
Spira Prime Pouch,Axi S5 Relic,Gold,100
Spira Prime Pouch,Lith S1 Relic,Gold,100
Spira Prime Pouch,Lith S3 Relic,Gold,100
Spira Prime Pouch,Lith S6 Relic,Gold,100
Spira Prime Pouch,Meso S3 Relic,Gold,100
Spira Prime Pouch,Meso S9 Relic,Gold,100
Spira Prime Pouch,Neo S8 Relic,Gold,100
Stradavar Prime Barrel,Lith M4 Relic,Silver,45
Stradavar Prime Barrel,Lith M5 Relic,Silver,45
Stradavar Prime Barrel,Lith N6 Relic,Silver,45
Stradavar Prime Barrel,Meso E3 Relic,Silver,45
Stradavar Prime Barrel,Neo E3 Relic,Silver,45
Stradavar Prime Barrel,Neo I2 Relic,Silver,45
Stradavar Prime Blueprint,Lith S10 Relic,Gold,100
Stradavar Prime Blueprint,Lith S13 Relic,Gold,100
Stradavar Prime Blueprint,Lith S8 Relic,Gold,100
Stradavar Prime Blueprint,Neo S11 Relic,Gold,100
Stradavar Prime Blueprint,Neo S12 Relic,Gold,100
Stradavar Prime Blueprint,Neo S14 Relic,Gold,100
Stradavar Prime Receiver,Axi A10 Relic,Bronze,15
Stradavar Prime Receiver,Axi W1 Relic,Bronze,15
Stradavar Prime Receiver,Lith D3 Relic,Bronze,15
Stradavar Prime Receiver,Lith W2 Relic,Bronze,15
Stradavar Prime Receiver,Meso W2 Relic,Bronze,15
Stradavar Prime Receiver,Meso Z3 Relic,Bronze,15
Stradavar Prime Stock,Axi B3 Relic,Bronze,15
Stradavar Prime Stock,Axi R3 Relic,Bronze,15
Stradavar Prime Stock,Axi T2 Relic,Bronze,15
Stradavar Prime Stock,Lith N13 Relic,Bronze,15
Stradavar Prime Stock,Lith N5 Relic,Bronze,15
Stradavar Prime Stock,Lith P3 Relic,Bronze,15
Stradavar Prime Stock,Meso C5 Relic,Bronze,15
Strun Prime Barrel,Axi N8 Relic,Silver,45
Strun Prime Barrel,Axi P4 Relic,Silver,45
Strun Prime Barrel,Lith B10 Relic,Silver,45
Strun Prime Barrel,Lith H5 Relic,Silver,45
Strun Prime Barrel,Lith N12 Relic,Silver,45
Strun Prime Barrel,Lith T7 Relic,Silver,45
Strun Prime Barrel,Meso H4 Relic,Silver,45
Strun Prime Blueprint,Lith S11 Relic,Gold,100
Strun Prime Blueprint,Lith S12 Relic,Gold,100
Strun Prime Blueprint,Meso S10 Relic,Gold,100
Strun Prime Blueprint,Neo S17 Relic,Gold,100
Strun Prime Receiver,Axi I2 Relic,Bronze,15
Strun Prime Receiver,Axi T8 Relic,Bronze,15
Strun Prime Receiver,Meso G3 Relic,Bronze,15
Strun Prime Receiver,Meso P10 Relic,Bronze,15
Strun Prime Receiver,Neo C3 Relic,Bronze,15
Strun Prime Receiver,Neo D5 Relic,Bronze,15
Strun Prime Receiver,Neo L2 Relic,Bronze,15
Strun Prime Receiver,Neo M4 Relic,Bronze,15
Strun Prime Stock,Axi K10 Relic,Silver,45
Strun Prime Stock,Lith G5 Relic,Silver,45
Strun Prime Stock,Lith H6 Relic,Silver,45
Strun Prime Stock,Meso D7 Relic,Silver,45
Strun Prime Stock,Meso S11 Relic,Silver,45
Strun Prime Stock,Neo A8 Relic,Silver,45
Strun Prime Stock,Neo N17 Relic,Silver,45
Sybaris Prime Barrel,Axi S13 Relic,Gold,100
Sybaris Prime Barrel,Axi S6 Relic,Gold,100
Sybaris Prime Barrel,Lith S7 Relic,Gold,100
Sybaris Prime Barrel,Meso S5 Relic,Gold,100
Sybaris Prime Barrel,Meso S7 Relic,Gold,100
Sybaris Prime Barrel,Meso S8 Relic,Gold,100
Sybaris Prime Blueprint,Axi B2 Relic,Bronze,15
Sybaris Prime Blueprint,Axi K2 Relic,Bronze,15
Sybaris Prime Blueprint,Lith C3 Relic,Bronze,15
Sybaris Prime Blueprint,Meso O6 Relic,Bronze,15
Sybaris Prime Blueprint,Meso Z2 Relic,Bronze,15
Sybaris Prime Blueprint,Neo N11 Relic,Bronze,15
Sybaris Prime Blueprint,Neo N8 Relic,Bronze,15
Sybaris Prime Receiver,Axi C4 Relic,Silver,45
Sybaris Prime Receiver,Neo G3 Relic,Silver,45
Sybaris Prime Receiver,Neo I3 Relic,Silver,45
Sybaris Prime Receiver,Neo N6 Relic,Silver,45
Sybaris Prime Receiver,Neo S7 Relic,Silver,45
Sybaris Prime Stock,Axi A15 Relic,Bronze,15
Sybaris Prime Stock,Axi K4 Relic,Bronze,15
Sybaris Prime Stock,Lith N3 Relic,Bronze,15
Sybaris Prime Stock,Lith P1 Relic,Bronze,15
Sybaris Prime Stock,Lith S9 Relic,Bronze,15
Sybaris Prime Stock,Meso A1 Relic,Bronze,15
Tatsu Prime Blade,Lith G6 Relic,Silver,45
Tatsu Prime Blade,Lith R5 Relic,Silver,45
Tatsu Prime Blade,Meso B8 Relic,Silver,45
Tatsu Prime Blade,Meso G7 Relic,Silver,45
Tatsu Prime Blade,Neo T6 Relic,Silver,45
Tatsu Prime Blueprint,Axi N10 Relic,Bronze,15
Tatsu Prime Blueprint,Axi P7 Relic,Bronze,15
Tatsu Prime Blueprint,Lith H6 Relic,Bronze,15
Tatsu Prime Blueprint,Meso G6 Relic,Bronze,15
Tatsu Prime Blueprint,Meso S12 Relic,Bronze,15
Tatsu Prime Blueprint,Neo D8 Relic,Bronze,15
Tatsu Prime Blueprint,Neo L3 Relic,Bronze,15
Tatsu Prime Blueprint,Neo S18 Relic,Bronze,15
